timestamp=position_x=position_y=position_z=orientation_x=orientation_y=orientation_z=orientation_w
493,583=14,159=1,969=0,000=0,000=0,000=1,000=0,001
493,623=14,159=1,968=0,000=0,000=0,000=1,000=0,001
493,653=14,159=1,968=0,000=0,000=0,000=1,000=0,001
493,703=14,159=1,968=0,000=0,000=0,000=1,000=0,001
493,773=14,159=1,969=0,000=0,000=0,000=1,000=0,001
493,803=14,159=1,969=0,000=0,000=0,000=1,000=0,001
493,833=14,159=1,968=0,000=0,000=0,000=1,000=0,001
493,863=14,159=1,968=0,000=0,000=0,000=1,000=0,001
493,913=14,159=1,968=0,000=0,000=0,000=1,000=0,001
493,963=14,159=1,968=0,000=0,000=0,000=1,000=0,001
494,003=14,159=1,968=0,000=0,000=0,000=1,000=0,001
494,043=14,159=1,968=0,000=0,000=0,000=1,000=0,001
494,063=14,159=1,968=0,000=0,000=0,000=1,000=0,001
494,113=14,158=1,968=0,000=0,000=0,000=1,000=0,001
494,133=14,156=1,969=0,000=0,000=0,000=1,000=0,001
494,173=14,153=1,969=0,000=0,000=0,000=1,000=0,001
494,243=14,142=1,970=0,000=0,000=0,000=1,000=0,001
494,273=14,136=1,970=0,000=0,000=0,000=1,000=0,001
494,293=14,131=1,971=0,000=0,000=0,000=1,000=0,001
494,333=14,120=1,971=0,000=0,000=0,000=1,000=0,001
494,383=14,103=1,971=0,000=0,000=0,000=1,000=0,000
494,393=14,099=1,971=0,000=0,000=0,000=1,000=0,001
494,423=14,087=1,971=0,000=0,000=0,000=1,000=0,001
494,453=14,074=1,972=0,000=0,000=0,000=1,000=0,000
494,483=14,059=1,972=0,000=0,000=0,000=1,000=0,000
494,503=14,050=1,973=0,000=0,000=0,000=1,000=0,000
494,523=14,039=1,973=0,000=0,000=0,000=1,000=0,000
494,543=14,028=1,973=0,000=0,000=0,000=1,000=0,000
494,573=14,011=1,973=0,000=0,000=0,000=1,000=0,000
494,593=13,998=1,973=0,000=0,000=0,000=1,000=0,000
494,663=13,952=1,974=0,000=0,000=0,000=1,000=0,000
494,703=13,923=1,974=0,000=0,000=0,000=1,000=0,000
494,733=13,900=1,974=0,000=0,000=0,000=1,000=0,000
494,753=13,885=1,974=0,000=0,000=0,000=1,000=0,000
494,773=13,869=1,975=0,000=0,000=0,000=1,000=0,000
494,803=13,845=1,975=0,000=0,000=0,000=1,000=0,000
494,833=13,821=1,975=0,000=0,000=0,000=1,000=0,000
494,863=13,797=1,975=0,000=0,000=0,000=1,000=0,000
494,883=13,781=1,975=0,000=0,000=0,000=1,000=0,000
494,923=13,749=1,975=0,000=0,000=0,000=1,000=0,000
494,963=13,717=1,975=0,000=0,000=0,000=1,000=0,000
494,993=13,693=1,975=0,000=0,000=0,000=1,000=0,000
495,023=13,669=1,976=0,000=0,000=0,000=1,000=0,000
495,093=13,613=1,976=0,000=0,000=0,000=1,000=0,000
495,133=13,581=1,976=0,000=0,000=0,000=1,000=0,000
495,153=13,565=1,976=0,000=0,000=0,000=1,000=0,000
495,173=13,549=1,976=0,000=0,000=0,000=1,000=0,000
495,203=13,525=1,977=0,000=0,000=0,000=1,000=0,000
495,223=13,509=1,977=0,000=0,000=0,000=1,000=0,000
495,273=13,469=1,977=0,000=0,000=0,000=1,000=0,000
495,313=13,437=1,977=0,000=0,000=0,000=1,000=0,000
495,333=13,421=1,977=0,000=0,000=0,000=1,000=0,000
495,363=13,397=1,977=0,000=0,000=0,000=1,000=0,000
495,443=13,333=1,977=0,000=0,000=0,000=1,000=0,000
495,463=13,317=1,977=0,000=0,000=-0,000=-1,000=-0,000
495,493=13,293=1,977=0,000=0,000=-0,000=-1,000=-0,000
495,533=13,261=1,977=0,000=0,000=-0,000=-1,000=-0,000
495,553=13,245=1,977=0,000=0,000=-0,000=-1,000=-0,000
495,573=13,229=1,978=0,000=0,000=-0,000=-1,000=-0,000
495,603=13,205=1,978=0,000=0,000=-0,000=-1,000=-0,000
495,613=13,197=1,978=0,000=0,000=-0,000=-1,000=-0,000
495,633=13,181=1,978=0,000=0,000=-0,000=-1,000=-0,000
495,683=13,141=1,978=0,000=0,000=-0,000=-1,000=-0,000
495,703=13,125=1,977=0,000=0,000=-0,000=-1,000=-0,000
495,733=13,101=1,977=0,000=0,000=-0,000=-1,000=-0,000
495,783=13,061=1,978=0,000=0,000=-0,000=-1,000=-0,000
495,813=13,037=1,978=0,000=0,000=-0,000=-1,000=-0,000
495,833=13,021=1,978=0,000=0,000=-0,000=-1,000=-0,000
495,863=12,997=1,978=0,000=0,000=-0,000=-1,000=-0,000
495,893=12,973=1,978=0,000=0,000=-0,000=-1,000=-0,000
495,913=12,957=1,978=0,000=0,000=-0,000=-1,000=-0,000
495,943=12,933=1,978=0,000=0,000=0,000=-1,000=0,000
495,973=12,909=1,978=0,000=0,000=0,000=-1,000=0,000
496,023=12,869=1,979=0,000=0,000=0,000=-1,000=0,000
