timestamp=position_x=position_y=position_z=orientation_x=orientation_y=orientation_z=orientation_w
1620,077=-23,920=0,128=0,000=0,000=0,000=-0,012=1,000
1620,087=-23,920=0,128=0,000=0,000=0,000=-0,012=1,000
1620,127=-23,920=0,128=0,000=0,000=0,000=-0,012=1,000
1620,137=-23,920=0,128=0,000=0,000=0,000=-0,012=1,000
1620,167=-23,920=0,128=0,000=0,000=0,000=-0,013=1,000
1620,187=-23,920=0,129=0,000=0,000=0,000=-0,013=1,000
1620,227=-23,920=0,129=0,000=0,000=0,000=-0,013=1,000
1620,237=-23,920=0,129=0,000=0,000=0,000=-0,013=1,000
1620,277=-23,921=0,129=0,000=0,000=0,000=-0,010=1,000
1620,287=-23,921=0,128=0,000=0,000=0,000=-0,008=1,000
1620,317=-23,921=0,128=0,000=0,000=0,000=-0,000=1,000
1620,337=-23,921=0,128=0,000=0,000=0,000=0,007=1,000
1620,367=-23,923=0,128=0,000=0,000=0,000=0,018=1,000
1620,387=-23,923=0,128=0,000=0,000=0,000=0,027=1,000
1620,417=-23,923=0,128=0,000=0,000=0,000=0,038=0,999
1620,447=-23,924=0,127=0,000=0,000=0,000=0,050=0,999
1620,467=-23,925=0,128=0,000=0,000=0,000=0,058=0,998
1620,487=-23,927=0,128=0,000=0,000=0,000=0,065=0,998
1620,517=-23,928=0,129=0,000=0,000=0,000=0,076=0,997
1620,537=-23,930=0,129=0,000=0,000=0,000=0,084=0,996
1620,577=-23,930=0,129=0,000=0,000=0,000=0,100=0,995
1620,597=-23,932=0,129=0,000=0,000=0,000=0,107=0,994
1620,617=-23,934=0,129=0,000=0,000=0,000=0,114=0,993
1620,647=-23,935=0,129=0,000=0,000=0,000=0,126=0,992
1620,667=-23,936=0,129=0,000=0,000=0,000=0,133=0,991
1620,697=-23,938=0,129=0,000=0,000=0,000=0,145=0,989
1620,717=-23,940=0,130=0,000=0,000=0,000=0,152=0,988
1620,757=-23,930=0,122=0,000=0,000=0,000=0,179=0,984
1620,767=-23,920=0,117=0,000=0,000=0,000=0,189=0,982
1620,797=-23,914=0,115=0,000=0,000=0,000=0,204=0,979
1620,817=-23,910=0,114=0,000=0,000=0,000=0,213=0,977
1620,847=-23,908=0,114=0,000=0,000=0,000=0,225=0,974
1620,867=-23,908=0,114=0,000=0,000=0,000=0,234=0,972
1620,897=-23,908=0,114=0,000=0,000=0,000=0,246=0,969
1620,917=-23,908=0,115=0,000=0,000=0,000=0,254=0,967
1620,957=-23,908=0,115=0,000=0,000=0,000=0,269=0,963
1620,967=-23,908=0,115=0,000=0,000=0,000=0,273=0,962
1620,997=-23,909=0,115=0,000=0,000=0,000=0,285=0,959
1621,017=-23,910=0,116=0,000=0,000=0,000=0,292=0,956
1621,047=-23,910=0,116=0,000=0,000=0,000=0,304=0,953
1621,067=-23,911=0,117=0,000=0,000=0,000=0,312=0,950
1621,097=-23,912=0,117=0,000=0,000=0,000=0,323=0,946
1621,117=-23,914=0,117=0,000=0,000=0,000=0,329=0,944
1621,157=-23,915=0,118=0,000=0,000=0,000=0,338=0,941
1621,167=-23,915=0,117=0,000=0,000=0,000=0,341=0,940
1621,197=-23,915=0,117=0,000=0,000=0,000=0,348=0,937
1621,217=-23,916=0,117=0,000=0,000=0,000=0,353=0,936
1621,257=-23,917=0,118=0,000=0,000=0,000=0,362=0,932
1621,267=-23,918=0,117=0,000=0,000=0,000=0,365=0,931
1621,307=-23,918=0,117=0,000=0,000=0,000=0,374=0,927
1621,317=-23,918=0,118=0,000=0,000=0,000=0,376=0,927
1621,357=-23,919=0,117=0,000=0,000=0,000=0,385=0,923
1621,377=-23,920=0,117=0,000=0,000=0,000=0,390=0,921
1621,397=-23,920=0,118=0,000=0,000=0,000=0,394=0,919
1621,417=-23,921=0,117=0,000=0,000=0,000=0,399=0,917
1621,447=-23,922=0,118=0,000=0,000=0,000=0,406=0,914
1621,467=-23,923=0,118=0,000=0,000=0,000=0,410=0,912
1621,507=-23,924=0,117=0,000=0,000=0,000=0,419=0,908
1621,517=-23,925=0,117=0,000=0,000=0,000=0,422=0,907
1621,557=-23,926=0,117=0,000=0,000=0,000=0,431=0,903
1621,567=-23,927=0,117=0,000=0,000=0,000=0,432=0,902
1621,597=-23,928=0,117=0,000=0,000=0,000=0,439=0,898
1621,617=-23,929=0,117=0,000=0,000=0,000=0,444=0,896
1621,647=-23,930=0,117=0,000=0,000=0,000=0,450=0,893
1621,667=-23,930=0,117=0,000=0,000=0,000=0,455=0,891
1621,697=-23,932=0,117=0,000=0,000=0,000=0,461=0,887
1621,717=-23,933=0,118=0,000=0,000=0,000=0,466=0,885
1621,747=-23,934=0,118=0,000=0,000=0,000=0,472=0,882
1621,767=-23,934=0,118=0,000=0,000=0,000=0,477=0,879
1621,797=-23,936=0,118=0,000=0,000=0,000=0,483=0,876
1621,817=-23,937=0,118=0,000=0,000=0,000=0,487=0,873
1621,847=-23,937=0,119=0,000=0,000=0,000=0,494=0,870
1621,867=-23,938=0,118=0,000=0,000=0,000=0,498=0,867
1621,897=-23,939=0,118=0,000=0,000=0,000=0,504=0,863
1621,917=-23,941=0,118=0,000=0,000=0,000=0,509=0,861
1621,947=-23,942=0,118=0,000=0,000=0,000=0,515=0,857
1621,967=-23,942=0,119=0,000=0,000=0,000=0,519=0,855
1621,997=-23,944=0,119=0,000=0,000=0,000=0,526=0,851
1622,017=-23,945=0,119=0,000=0,000=0,000=0,528=0,849
1622,047=-23,944=0,119=0,000=0,000=0,000=0,528=0,849
